# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 15 11:32:16 CEST 2025 [seed=1747301535910]
# LRV_Pos_VG_Assembllies_REFS.xml
state	country.rates.Bolivia.Brazil	country.rates.Bolivia.French Guiana	country.rates.Bolivia.Peru	country.rates.Bolivia.Suriname	country.rates.Bolivia.Venezuela	country.rates.Brazil.French Guiana	country.rates.Brazil.Peru	country.rates.Brazil.Suriname	country.rates.Brazil.Venezuela	country.rates.French Guiana.Peru	country.rates.French Guiana.Suriname	country.rates.French Guiana.Venezuela	country.rates.Peru.Suriname	country.rates.Peru.Venezuela	country.rates.Suriname.Venezuela	country.indicators.Bolivia.Brazil	country.indicators.Bolivia.French Guiana	country.indicators.Bolivia.Peru	country.indicators.Bolivia.Suriname	country.indicators.Bolivia.Venezuela	country.indicators.Brazil.French Guiana	country.indicators.Brazil.Peru	country.indicators.Brazil.Suriname	country.indicators.Brazil.Venezuela	country.indicators.French Guiana.Peru	country.indicators.French Guiana.Suriname	country.indicators.French Guiana.Venezuela	country.indicators.Peru.Suriname	country.indicators.Peru.Venezuela	country.indicators.Suriname.Venezuela	country.nonZeroRates
154000	1.3449074373010124	0.5879368177827626	2.394963749689849	0.6482803370297286	0.8208979521339274	0.969692922232667	0.7980926135967747	1.5682761507705416	0.20549194242846555	1.3166441895849488	0.7117504028269701	1.4762800128988842	1.3318897062722597	1.197873139354331	3.9627851847243574	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
155000	0.46033537840259675	0.2669704458644476	1.0435583761597365	1.006954349782837	1.0534544902256975	1.744725890418275	0.784398226300365	2.444701368414167	0.7768042971188502	2.2859038907355305	0.059587776576496644	0.29170710387870724	0.3157565994322489	0.636583636402269	1.192303048866156	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
156000	0.17835966056050265	0.7399854864775656	0.7080863168474413	0.8445992644261251	0.13400346881368064	1.1299418592841977	0.8935820077662205	0.5401022891979885	0.5238706012528282	0.23656707434296004	0.5632364606881692	0.42345974356111393	2.5700500644995303	0.30994085940723665	1.376596474972774	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0
157000	0.4252927907350056	0.576497571838451	1.79237477699611	0.5581542762986571	0.3771811488876446	2.882380669572009	2.070199898631187	1.68139110274157	0.057723115107901714	0.6895381527954486	0.6116189210806704	0.41294269910885806	1.2599217905953757	0.5131972200915984	4.504666654181158	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
158000	0.11250067254147494	0.5000659224249546	1.4834566173004473	0.7218113037518789	0.5670203740905821	1.4261077488959883	1.075867181572877	1.6520276284930433	0.1351384755733415	0.26268287493413833	0.9128493579185026	2.6179294966061377	2.2497700690315297	0.29196788840116605	1.3842236052400485	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
159000	0.5195017888073314	0.520543283918512	1.764275411396764	1.6258005175575323	0.1745697377486495	2.059044385205803	1.1982189390953029	0.6826287454202208	0.5228535195839552	0.316303781935657	0.17114008341851245	0.4344559008576173	1.1948356279769956	0.48806034655977615	2.33086293835839	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
160000	0.5949944395725374	0.8701299787069865	2.05780861290401	0.1904605323071545	0.09156844216476309	1.815598882755018	1.4198186190951274	0.8245445256386853	0.4768799295813834	0.39544078390657744	0.21281695463930964	1.1036857198688772	3.3506519748889914	0.8048821972710275	0.8537789470733537	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
161000	4.059787939840147	0.28864119218017936	2.3902818257145846	0.8879582979068117	0.05813972177108287	1.043021362685319	0.3837608921802381	0.22532655745824712	0.11757035058770648	0.3371676075469784	2.207632671930493	1.30179271249454	0.415426256719596	0.607004715226754	2.373998069949584	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
162000	3.325397077835157	0.5248961126119358	1.5804719614597396	2.418456859203535	0.4729215757945195	3.9490708261825276	1.288423625236268	0.18124382540583445	0.5056876277002352	0.5817105747288308	0.6591751434804205	1.1419898405818425	0.3228953802054229	0.25734766694385713	2.145435041198103	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	7.0
163000	2.9160039201284618	0.45920841993514466	2.5721641303058567	0.6201719489782721	2.091116186422459	2.942890148722965	2.6257798944674047	1.349004523235656	0.510213361999542	0.16737693073829069	1.091021769575609	0.3563654787452406	0.08651354587202294	0.7690703845000363	1.831343632028578	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0
164000	2.064087452425325	0.6449539057796202	1.0858905242295769	1.1640919861806738	1.8395914060104195	1.1422770625349132	1.1467621147701346	0.6553913246553952	0.08893266408056852	1.663587017928043	1.6994278892270498	0.5618766909840399	0.14724098112014117	0.416164264739671	4.079170617166354	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
165000	3.091787460067781	1.126543477703223	1.5883428880082848	0.7082105369687846	0.518122834925112	1.1129785986340022	1.0218378276784184	1.1677336086425958	0.25579826407898926	0.6081857216982344	1.1187881827511803	0.9111850123411646	2.4963073185853526	0.25730960853204016	1.6027309447779665	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0
166000	0.6360499543492273	1.2879074487585533	1.461528510264585	2.6021418330977375	0.6488782289650625	2.7449145543714137	1.09423524391623	2.311270519296759	0.9271899294354061	0.3836310918797262	0.7417185432659218	0.1630691565242709	1.2712205967935455	0.31938208570194865	0.4813093598435792	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0
167000	2.056850115749427	0.8578816389429621	2.2529995931349402	1.653574267013505	1.2067962031743065	2.696903935052267	1.3023946267530633	0.8180205340026832	1.5525069278173171	1.8211734930291423	1.620198082484369	0.8805751947011441	0.8989472994295645	1.3276187273028681	0.20914802418341397	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	6.0
168000	1.536405234891997	0.40106502212611395	4.347414873061314	0.2448266968532247	1.6256838346091385	3.4555039497044024	0.8472195990639806	0.5860933608366736	0.5247795632165355	1.2938414354593386	1.2926605158924374	2.230352409442245	0.107079017042251	1.465002594745007	0.24687966674613074	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0
169000	1.3148950678269353	0.36256091205332164	1.6592990122738767	1.1970011831993361	5.007527011762193	1.998366803706702	0.6508383384958507	0.5558748371239073	0.36377027144094276	0.5199835087090915	0.9537505046523816	3.245457208094127	0.23974804681054437	0.4230612203078617	0.4567198690355368	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
170000	2.6075210627188388	1.2046493333257853	2.66962795801895	0.41363266624885436	0.944517668881609	1.0019732203635565	1.1630355085945707	0.6390677417785244	0.11935421681084485	0.6373949358778433	0.17729270865207133	2.4676463609623327	0.6147404784910763	0.080611496882694	0.9656863893522556	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
171000	1.4940482562364306	0.5020340411909362	0.468169947568553	2.8776018221633493	1.283422670060629	0.8712048981820224	0.5756228489372066	0.32204879596532643	0.16747024671487115	2.025570559621669	0.12834143653010302	2.05099393209858	0.2426789734013015	0.1682387183215851	0.540123988575191	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
172000	1.1959842133685068	1.4975420518123395	1.7001387077243362	0.765169897514183	0.5618796080578345	1.8735431194939476	0.31323149846510384	0.08471980511864376	0.34022869785695237	0.5269102895408087	0.22402890600477876	3.0044284114384827	0.45168286514974865	0.29886450544996435	2.696181621363579	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
173000	3.4377382629162194	0.8429002269621103	0.6741275497643481	0.8027454922846613	0.596735972174951	0.7647345239620642	0.45421713476616876	0.04290851231555461	0.19908235704931815	1.276146957972861	0.2961924569545264	3.6777265157700536	0.8080317587321496	1.0958082812651586	5.768495546514264	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
174000	1.81256885510422	1.5572982352463065	1.8910611052965078	0.5850764743865353	0.3948594025699143	1.8174719424267423	0.717780112710999	0.145182050929483	0.21178243553465942	1.7320642955151828	0.8561055991357728	1.0610212876799847	1.207015117564192	0.9910798013592513	2.5534139323637257	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
175000	1.0281868160867043	1.89686126144781	2.6594051430389265	0.3805916167556021	0.233397434461237	0.5494141115986569	1.3060004768468154	0.1917245830823919	0.1604651373533877	2.217149208998189	0.9813205697517355	1.854951942722343	1.3840541244051778	0.5304999651025283	1.0421305111657253	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
176000	1.9072789232148262	0.9183966352227064	0.7719196324298915	0.13688386846101636	0.1007015005985233	1.9929186668514012	2.1203172194446887	0.05869427479507672	0.25879805933225736	2.9383530949813608	0.49112801362908864	0.34510724220680433	1.9738906640633243	1.2679065256978608	0.42595586260693535	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
177000	0.41070237227004	0.35468081633276083	1.8613391700975113	0.044265516525977204	0.8037592920416227	1.2559142727390473	0.8433479589977966	0.06913975010147419	2.1434653747828323	1.4790720615408486	0.7547705003116328	0.6172512066662841	0.35542260351984256	1.295177860195394	0.43945192768005725	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
178000	2.1181910597073985	1.0395874987769587	2.3299069395388963	0.7232467501686148	0.0910578108964579	2.0655167356743465	1.0783958774529059	0.1759456405086353	0.6340478930692672	1.7875189406152392	1.2616270500452473	0.8236025551992653	0.304396199260888	0.5436489985257108	0.14458325007747952	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0
179000	1.2666092415182197	0.9147670238893236	2.9289154182655355	0.37164004473228984	0.48911020096912905	2.7019122530302733	1.384749535974377	0.863173661085225	0.6389554244741794	1.6812256165899326	0.12372844225503739	2.0462039838620827	0.693412082628954	1.0094730576448165	2.244101048860252	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0
180000	0.8653492838821267	0.7007431327598899	1.333388222296308	0.11087188017336519	0.8108664963121235	1.9744837292227073	1.5844122726108858	1.8795848045735224	0.37919964020252994	0.8711255644314346	0.26140098724992367	3.217785437064506	0.7876690046662247	1.3456563102473627	2.9197923662125267	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
181000	1.191712213479268	0.25884366692484495	1.9468956695716035	0.19535873163353065	0.5959929622025153	2.212432897897434	2.9524488530502726	0.7770683473337515	0.5670246969085575	0.36174430817319964	1.435014643542521	1.300752652335217	2.245259220706411	0.2976675762433624	1.3147633864750685	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
182000	2.0522206710072415	0.7827071755369455	1.6361985087650517	0.24944873322849181	0.595976150548701	4.487040924037206	1.7775629357386533	1.3414664285266102	0.7055568379416357	1.6983826229674581	0.658175358754609	3.518279094215135	0.9479838242534916	0.06294162450409557	0.22634225747142558	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
183000	1.870337204471488	1.1113297904652188	4.544188784156425	0.12160662512133102	2.9891237247786653	2.0785401122894807	1.75069330487086	0.4819349733146964	2.574248343065925	1.2405492232597035	2.0559217912849177	1.1163955081301749	2.0489927101988035	0.05938649850611138	0.6190245284633401	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	7.0
184000	2.166064520793305	3.3725267854284913	1.5878863568316626	0.041360921263705545	2.9055927761562144	6.284112842027488	3.3548931047604285	0.4969674793022333	2.1482557981537584	0.7874162741181284	1.0775673435815096	0.8798538088429912	1.2592924620487864	0.00906140370932128	0.0809274705437384	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0
185000	1.9873679104159803	2.543956964143983	0.9337028080916582	0.1877246721147486	2.315731183329168	3.1314260739483504	3.334363845238812	0.2506367184699615	1.218902362721498	1.8150944393683917	1.5525912873360361	1.601950126867741	4.963436975336873	0.032508559186193546	0.12576794996379637	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0
186000	2.2040487890541627	3.8005467832856237	1.3525341003494706	1.182859286539461	0.7394451066886719	3.0306954373889665	1.8913185509182278	0.48119578350034603	0.8379354496548979	2.8440886206684723	0.5802506558140379	0.5250396564836879	3.6238779697466614	0.014174488135993766	0.07578387486099442	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0
187000	1.6425739967830546	2.97470166808985	1.3333446893735987	1.2124448140725455	0.6634140010273174	2.458941872292373	0.5935780761480083	1.2973326629244442	0.7624555483295868	0.8547919239998386	0.14984786129854635	3.406160314253558	4.485045902496467	0.033436881155413455	0.6434305640587173	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0
188000	0.8211093345383795	4.57019665046717	2.173690391933241	0.5406069413396654	0.05621157725742692	3.0126899384117536	2.5513306213999183	1.2246171993975747	1.836892469041995	0.9489237066516742	0.5409689619230325	1.96452629126458	1.4554504500204308	0.1403610167049135	0.8344543935400511	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
189000	0.10847382044354208	4.130595574709997	1.8150839558259504	0.3785230051676085	0.320211597643228	1.0742244894652195	1.7109205930933855	2.5463024412878994	1.1371520207362156	1.7041237967847778	0.4799271341641066	2.1206011324030607	1.743535751231423	0.3803759755302799	1.2924510453072382	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
190000	0.7567045206791831	1.3707941745051746	1.9054494967831603	0.10609609520583543	2.8990194200800237	2.7659005244639534	0.7983114513486951	1.1315097403650096	0.46489245864318307	0.15557978887384774	0.5705350490211372	1.5165859930689052	0.5579909320103453	0.7861109139067959	0.6003558062523193	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
191000	0.02927922508488096	0.7676685361527432	0.6311475333144358	1.6669433479027225	1.8553911092573638	0.5485505322311565	0.732582903339776	1.0823997013861868	0.055006626006016454	3.365714469571921	0.3551359739958802	0.9662736459278655	0.8701259297146722	1.4647331207102379	0.6227234242854108	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
192000	0.04303855622739997	1.3055230441951184	0.8308836339674717	0.6065030215975582	3.5385446664874536	1.270619328540317	0.2856726741820954	0.9836919547066578	0.2786811924994745	1.686033121408594	0.4067922605273894	0.34518332622242803	0.8692647219590718	2.93728604507262	0.2901657521195458	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
193000	0.022460434683844035	0.7800249892512219	1.1206587626800546	0.9665943028779878	1.1814556243840513	3.181015678316772	1.9648286719685943	0.36762778904034266	0.368689843266221	1.5860202176837035	0.3675996109559301	2.0397150092031398	0.49052054576862636	2.396133135815134	2.599392475573495	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	7.0
194000	0.10347363885930423	0.22694550938112143	3.449226974141779	2.6516035185069904	0.42146220164104764	1.058670131153696	1.7315690621570377	0.19680228825271834	0.6185558286129075	0.3752165701299151	0.11509073827162868	2.4098585490815467	0.3417131578123129	2.004369701204138	4.181241646535324	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
195000	0.615443116331772	0.16463442323860702	1.0751521179539956	2.888350470351816	0.20128716880580375	1.3246424755799446	0.3513561794430162	1.233836647438906	0.27172621603150815	0.38370825128700076	0.8509513574744707	1.8091288071421814	1.2290690811178162	2.881197168264075	2.093915077939638	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
196000	0.1556041879108328	0.10130793059217155	0.6203975235686777	0.8988522015076607	0.33398186334732133	1.0433043439612024	0.7201931972733439	1.1635705038653996	0.22622067257171682	2.415697295795072	0.3524212515697549	2.280665301749927	1.4962917440430046	1.5894267581188644	3.929337275048092	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
197000	0.12825400337865558	0.0772320212158578	0.6290264488995847	1.480335088946229	0.04256706312778168	1.0893429715146579	1.570998328295812	0.532282792008651	0.7828315090814203	0.4723042505800625	0.5653482501583607	0.30535266763486724	1.7924863380454426	0.7863975010898373	0.7313932684822773	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
198000	0.009570589402302418	0.11430814272487544	3.2989784028646643	1.2349740117337484	0.013661091490807084	1.8400648901227599	1.746874012756129	1.8954575175103063	0.5422161386223459	0.1560637608496188	0.588314232360856	0.1482571859285585	1.3884954665808718	0.3771995987874561	1.0103576348664582	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0
199000	0.06661444910798629	0.2049604660630338	1.521007928321625	0.6099452952109379	0.036635469256139676	2.3363365729988432	3.0570223451921787	0.9332065654192843	0.7232593566267093	0.09722658091016327	0.232578874992428	0.279421900429939	2.8730195878513487	2.40274714960022	0.4918721175180088	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
200000	0.2456101999508183	0.6730196735084654	2.963266018960253	0.9484476561629256	0.15457024997447874	2.007865264807776	1.7563110054560427	1.8146340394723641	1.0851657576025935	0.04760491689699064	0.13865629535408774	0.04786302080779428	1.4852277242656693	1.3755930588660297	3.666198162998905	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
201000	0.38533448511294754	0.04330751078742225	2.6048014120683054	0.30822307365355467	0.23763072122216197	4.139114720658862	1.7770127199329466	1.4815418604444488	0.974995658932932	0.010875543570304427	0.8085788688190104	0.04095233533045255	1.379484939999427	0.4106154660524973	1.3004435274296366	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
202000	1.4062140329337878	0.1614418312285305	1.2618251422411595	1.105985870343907	0.05707413250014532	1.3331521557884332	1.9921780609016109	1.806979598228801	1.2090703598189037	0.006825310268718696	0.9178016576149222	0.13632590278791287	0.6671595404294329	0.45057163388833016	0.7651849037144491	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
203000	0.2874819374434843	0.08728193718451302	3.0127140864655098	0.7403464535367054	0.02904416676180089	2.5179255831062197	0.648098822661964	1.6513101816073077	0.8248431887175967	0.06781372374298357	0.2136033315732147	0.30924751672719686	2.177048019235337	0.5747821567271232	0.4136884091774589	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
204000	0.12594643152573334	0.18619526767799227	4.203027776709954	2.129021516106969	0.059706302113464116	3.593628285040516	1.7668795914106628	1.2912396747357973	0.40435339086105765	0.06107841446509463	0.31860451939008905	0.36271912496718745	1.538625525260868	0.5224578924780697	0.7159916683102223	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	7.0
205000	0.9238561271821526	0.2445364805817353	1.1130090564477657	1.707647749635809	0.09395448946349919	1.3761820109853935	0.9169251872937351	0.7185040806058568	0.08337902142910718	0.08604570129600574	1.0036311991551796	0.5093017311877479	0.58563384234781	0.16706718976577797	0.22145362551335623	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
206000	0.8772464443435244	0.8489056418316243	0.8668171536855988	1.7282553015757633	0.17113819200421365	2.39334509327065	0.8656050521309221	0.43007648614555616	0.3640533465901875	0.16047669254565988	0.06318819039521482	0.34165570126009404	0.25053970201151304	0.09200299340753183	0.2482376945325235	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
207000	0.5647060355181563	0.07241468123787774	2.9481683016619806	2.743406302890037	0.45194761534637556	1.1405593319591476	0.8643081986767528	0.2665422889431563	0.3042606387224448	0.8381293043411915	0.2620558564382076	0.4096266119116727	0.1104954928215567	0.6156438114403419	0.4211860456917298	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	8.0
208000	1.6739467765609626	0.5876761189950461	1.0157670006595034	0.9234253452782321	0.3342932463311245	1.400445323383801	0.7596697589228406	0.4842942430147385	0.2472409780156373	0.11097562370327531	0.43983498157486367	0.4003202477790032	0.4937811364057449	1.3540342349146768	1.7595738629708866	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
209000	0.10899846181879	2.343011402495139	1.9057178819434966	1.087862441731928	0.36725155558963923	1.955151786203256	1.254488358711916	0.7334688519196824	0.9176110295633486	0.27291826452445317	0.14397326265616578	0.32648410378598264	1.8647373446116315	0.40166694406302045	2.3882207920185197	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0
210000	0.07005325591041961	1.4563013620217995	0.6829729465664895	1.5917043030264828	0.03720629311188276	0.6988839775263485	0.34508048885709786	3.014774769681563	0.11350157826210394	0.5479748213436829	0.14396081694637375	0.21981316827360062	1.9547470426754074	2.487949867319506	0.4918818302914923	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
211000	0.09125387737154518	0.7873977566937426	0.654261733293408	0.5713797212353862	0.3364600523968085	0.6430542095130374	0.5558565293954671	1.6150127722989223	0.26679988407505134	0.10939469298346961	0.07851503935621047	0.10217169616306068	2.2914184094419316	2.004086000955191	0.5076572950892679	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
212000	0.3844019121177521	0.1549804775769154	1.8378451654258354	0.9690662005159648	1.0623885116692404	2.451368849818592	1.3959714810165085	0.5939451836835518	0.41204147061346863	0.22615130271461137	0.08826682171234825	0.0611085771805856	0.3688707993835357	1.4832304139903736	0.24985250338749881	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
213000	0.26977337117275196	1.0723251622151067	1.083509441856799	0.3732827794803768	1.7547718207200813	0.9788349787760474	1.3788102192381673	1.4563313161376883	0.7329483482207927	0.5379507841413022	0.36821027861385375	0.08857967642418081	0.03395056414906661	2.145270909406947	0.5747374750905554	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	7.0
214000	0.3493611312012451	2.6093123250451957	0.6695102151162988	0.408596454558063	1.6844756338493831	0.8154035961073746	0.35862600721655546	0.46299295587282524	0.2168297037477836	1.107798234119086	0.5763269619517513	1.615244565467097	0.00999630585725703	1.4425282036463956	0.7411397729493475	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
215000	0.10087299142085537	1.8970191573683852	2.6090150086944996	0.13473100026756965	2.281149831053268	2.150760732961234	0.698640678091149	0.0976456343101581	0.39869370521866054	0.2819246037259234	0.5108506321458811	2.186085760717413	0.003931739231832124	0.44163151048692617	0.4965673608340683	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0
216000	0.13512968715621373	1.118140513287976	1.9993684616800824	0.16227982544012814	0.636943093155762	1.7688267797224981	0.6676236618826358	0.02477029249049836	0.18396626066497848	0.1438581449857033	0.43996279542502703	1.792598762590536	0.014754015194119506	0.7223290497749714	1.0555081166927056	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
217000	0.00733502483591084	1.1626770703707623	1.824939143913813	0.22155370107131678	0.41581643163100185	2.3798045272785524	0.7829043927674498	0.20583455780840917	0.050664813478413444	0.5359063715148007	0.7513405265341863	1.169133801134079	0.24492155473189067	0.1401485220567406	2.9626587388724697	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
218000	0.03601497105906783	1.9841024589642546	1.442663737087051	0.28463210706451497	0.03175601272772966	2.767236510759948	0.6678476351853969	0.08631544462977532	0.04560001420852239	2.8604333520412166	0.5685371496634266	0.7188154357685048	0.21384057484020058	0.942461692239135	0.6477005618966125	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
219000	0.29762597316223005	0.3498173855572202	2.2598361214008116	0.29730653756181874	0.15086892987223358	2.722429738013319	1.1521792275057143	1.1480391814540587	0.04136264313000671	0.8611400665257684	0.6442336124619171	0.588180798253544	1.60753832906887	0.35069920254375797	0.13261229371093747	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0
220000	0.6044313270445154	0.06660478894192948	1.9397115021690146	1.660324371518288	0.18480424840149873	3.4714779163567537	0.904161127943131	0.8225260153271188	0.12722200993854757	0.24946228897016476	2.498172862689236	0.9302846999298375	0.28753907106199716	0.7633861730610585	0.2221112761879849	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
