# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 15 11:32:16 CEST 2025 [seed=1747301535910]
# LRV_Pos_VG_Assembllies_REFS.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	yule.birthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	default.clock.rate	country.clock.rate	default.meanRate	country.meanRate	country.rates.Bolivia.Brazil	country.rates.Bolivia.French Guiana	country.rates.Bolivia.Peru	country.rates.Bolivia.Suriname	country.rates.Bolivia.Venezuela	country.rates.Brazil.French Guiana	country.rates.Brazil.Peru	country.rates.Brazil.Suriname	country.rates.Brazil.Venezuela	country.rates.French Guiana.Peru	country.rates.French Guiana.Suriname	country.rates.French Guiana.Venezuela	country.rates.Peru.Suriname	country.rates.Peru.Venezuela	country.rates.Suriname.Venezuela	country.indicators.Bolivia.Brazil	country.indicators.Bolivia.French Guiana	country.indicators.Bolivia.Peru	country.indicators.Bolivia.Suriname	country.indicators.Bolivia.Venezuela	country.indicators.Brazil.French Guiana	country.indicators.Brazil.Peru	country.indicators.Brazil.Suriname	country.indicators.Brazil.Venezuela	country.indicators.French Guiana.Peru	country.indicators.French Guiana.Suriname	country.indicators.French Guiana.Venezuela	country.indicators.Peru.Suriname	country.indicators.Peru.Venezuela	country.indicators.Suriname.Venezuela	country.nonZeroRates	default.treeLikelihood	default.branchRates	country.branchRates	country.treeLikelihood	speciation
2245000	-100469.38649705092	153.1904551413196	-100622.57695219223	0.4821122006626755	7.097279052849996	17.05077333358985	0.2393067676853163	2.181664913327262	0.3499694408245518	0.1247792165528529	2.9577838739622226	0.14649578764778767	0.2835768959263301	0.1977091991239542	0.23027640028842114	0.2884375046612941	0.7998483949458902	0.43697164070746025	1.0	1.0	1.0	1.0	0.43294059584458106	0.751970574411268	1.7076010078222954	0.8255005737039862	1.7335366366097826	2.4809325734583223	1.4753825021278921	0.13311949045262914	0.19334716874124674	0.024861811295788776	0.33832713692533156	0.12383976963820491	0.45707689105719945	0.7277015626001573	1.14248179757936	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	-100534.42902166433	0.0	0.0	-88.14793052791215	176.78643733314078
2246000	-100475.54264012128	147.3607151836079	-100622.90335530488	0.4957368802683724	7.374149627781346	12.711596962880817	0.25685381658202616	2.181664913327262	0.3499694408245518	0.10723216765614305	2.9577838739622226	0.14649578764778767	0.2831486925175669	0.1977091991239542	0.22919191757752752	0.2899501907809509	0.8206118910352415	0.4280525339925638	1.0	1.0	1.0	1.0	0.47384752282014364	0.28804795591982923	1.8624683853789405	0.6063096447428253	1.3297597359485684	2.305224978647392	2.617353463234143	0.3352559534732916	0.30287666018842585	0.008166643897954575	1.7287431340927966	1.267563183403005	0.3089049451165232	1.245000558947023	0.9783974378893462	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	-100535.8665708927	0.0	0.0	-87.03678441217816	173.2268279534095
2247000	-100482.01497117658	151.68265185226355	-100633.69762302884	0.47698557629250177	7.0159676469173595	12.852671978762812	0.25685381658202616	2.154313410217141	0.37312846467540123	0.13458367076626404	2.934624850111373	0.14649578764778767	0.2831486925175669	0.19742355111642707	0.2314021755011379	0.2880255808648677	0.8408268267601736	0.43343486644002766	1.0	1.0	1.0	1.0	0.7368539950470062	0.07372379219231194	3.076306516511814	1.5241088326849856	0.9105809184288997	2.2485219782931924	0.9574406443203498	0.21190855039361745	0.5923086952531136	0.02447619392558778	0.15619214717572827	0.7681306547553022	0.5784385330181725	2.373996093287801	1.399595052639693	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	-100546.58659928267	0.0	0.0	-87.11102374616286	177.9490004312397
2248000	-100471.54551290245	150.8567076645879	-100622.40222056703	0.4962490598866188	7.2822604482709306	14.036921442981441	0.25685381658202616	2.1481101715029927	0.3634892648547486	0.13458367076626404	2.946949550149667	0.1500135261442945	0.2819803390759954	0.19922266380726122	0.23077141625187522	0.2880255808648677	0.8867968778394161	0.4414234271959456	1.0	1.0	1.0	1.0	0.7519225921989557	0.48450579012716954	1.4120828755926158	0.8306991660600714	1.1471684623727703	0.918980049509938	0.9111586463545663	0.7264258465655996	0.17751927426947856	0.0930162385777761	0.394740467355599	0.26900069194198806	2.8843124884610365	2.3670518022259763	0.05532685950526768	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	-100535.52746717105	0.0	0.0	-86.87475339598575	175.1570480919943
2249000	-100489.07080799609	149.3182036595711	-100638.38901165566	0.5051577278095195	7.170138833321711	13.566098623199723	0.25685381658202616	2.143566435872998	0.36624323085825483	0.13433715280596217	2.9487393197761556	0.15026004410459637	0.2819803390759954	0.19885890984502758	0.23113517021410887	0.2880255808648677	0.8593870460530405	0.4441631575871647	1.0	1.0	1.0	1.0	0.5845017709243818	0.16699101425005583	0.8001120054144072	0.2907671138973002	2.169091143915333	4.565294079470242	0.6218377475580952	0.2716497068782808	0.588737448011062	0.09261851054465499	0.6201831287782618	0.42685065966307667	2.2097587099208735	2.994758506050399	0.04023940637784761	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	-100542.50513755323	0.0	0.0	-95.88387410242412	176.52445234481627
2250000	-100481.11483470727	147.01215484568223	-100628.12698955295	0.49431336892567646	7.001491772102361	14.751082124208802	0.25685381658202616	2.143566435872998	0.36624323085825483	0.11004099965989804	2.9730354729222195	0.15026004410459637	0.2819803390759954	0.19885890984502758	0.23113517021410887	0.2880255808648677	0.9163105319392983	0.451492445184898	1.0	1.0	1.0	1.0	0.6389928588584418	0.06306109033337234	1.46790356703275	1.3035914212109556	3.146717882501175	2.8084632573627344	0.8082842427889328	1.2485219786224717	0.7377454890681184	0.07335928187727632	1.2640716142420927	0.473352813108734	0.6893416790967646	6.311146167532066	0.24010061198361676	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	-100539.37904195771	0.0	0.0	-88.74794759523965	179.30864654477918
2251000	-100475.86862662862	140.61824272254245	-100616.48686935117	0.49564933434161257	7.164492614212033	16.69158751240603	0.24968104342788833	2.150739209027136	0.36624323085825483	0.11004099965989804	2.9730354729222195	0.15026004410459637	0.2819803390759954	0.19885890984502758	0.23113517021410887	0.2880255808648677	0.862044821073603	0.4410321472374721	1.0	1.0	1.0	1.0	0.9622081674749624	0.015424680426342322	1.3906973813379042	1.2511432590730072	1.078835684198941	1.287501349500296	1.543721586360057	4.910488113311839	0.547158610432097	0.13955848950164088	0.34541770039482234	2.02085387458038	3.801945005755805	4.860004006885229	0.07186333654030222	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	-100529.08835729882	0.0	0.0	-87.39851205234177	175.97825387455399
2252000	-100473.77518853628	144.08512040078563	-100617.86030893707	0.49526512744365536	7.093597076722445	15.380735957442425	0.24968104342788833	2.156851794843097	0.36624323085825483	0.11004099965989804	2.9730354729222195	0.144147458288635	0.2873374327339952	0.19724599960566366	0.23007829127767945	0.2853382763826612	0.862044821073603	0.44451159371542726	1.0	1.0	1.0	1.0	3.0693998464990404	0.04436964471932149	1.8673408770255393	0.6298631420572484	2.256112611196278	1.6964110849265481	0.17823207488291243	2.076118897132612	0.8765321789390995	0.4044660795119641	1.49678960280417	1.7607837343976516	3.7546234227348187	1.4362577875148148	0.19342102975815736	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	-100522.48739003432	0.0	0.0	-95.3729189027515	177.87241689924426
2253000	-100475.75081026122	141.08269047798123	-100616.8335007392	0.495082740487418	7.155455865822473	15.21519924605444	0.24968104342788833	2.156851794843097	0.3669017015303998	0.1314648051347816	2.951611667447336	0.14348898761649007	0.2871190420680165	0.19724599960566366	0.23007829127767945	0.2855566670486399	0.862044821073603	0.43472264882084594	1.0	1.0	1.0	1.0	1.5719147448133854	0.02973654767538252	3.270602340173644	1.6963385841610847	2.095175857641072	3.6020489839289915	2.7719495332075286	1.9529420779272617	0.5825053698273289	0.7632167074571341	1.2025437290767893	1.5659723240370351	1.205976965011312	2.459089724258881	0.14878720882426907	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	-100530.02386716034	0.0	0.0	-86.80963357885638	176.9692755616461
2254000	-100479.24282681764	142.91274115891318	-100622.15556797656	0.48415174884442325	7.12809745438958	15.318318777610134	0.24968104342788833	2.157307814499206	0.3669017015303998	0.12025526351892055	2.962365189407088	0.14348898761649007	0.2871190420680165	0.19647869089540393	0.23105112362283436	0.28535114341374473	0.878084938333467	0.45467328863231027	1.0	1.0	1.0	1.0	2.5180345441151912	0.004137813363809861	2.449005225172615	1.2735466804863456	2.473922635878923	1.3172410743132008	1.4349241102416699	4.113158426804832	0.21127660736236664	1.8328876863329084	1.7631940566131645	0.943287767778663	0.17150866347086716	1.7015143688321535	0.16787921978054032	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	-100533.26233850197	0.0	0.0	-88.89322947459233	177.3597197979831
2255000	-100472.3282675413	145.80002997485838	-100618.12829751616	0.4821698051327726	6.960302307849145	15.244364459529814	0.24968104342788833	2.157307814499206	0.3669017015303998	0.12025526351892055	2.9704595075022957	0.13539466952128237	0.28647216528527525	0.19364365279632978	0.23566780838150028	0.2842163735368942	0.8948179590158908	0.4407166090049848	1.0	1.0	1.0	1.0	1.3585015954963708	0.004601597938358819	1.2828484949005075	0.14538341640207791	4.00793510037025	0.7197086546331815	0.6220327677747864	6.347602343364224	0.2325480044588586	2.4160567463960376	0.6437774951150511	1.5981620850791298	0.08932247402761001	2.944882436384796	0.6865478879999174	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	-100530.27924117881	0.0	0.0	-87.84905633734664	179.9366534380266
2256000	-100472.43912602642	156.27769782166246	-100628.71682384808	0.476740587192938	6.937693720871335	14.054578035357778	0.26073789113966206	2.157307814499206	0.3669017015303998	0.12025526351892055	2.959402659790522	0.13539466952128237	0.2825019236524623	0.1952106859072289	0.23410077527060116	0.28818661516970717	0.8836825015409842	0.4581186298175028	1.0	1.0	1.0	1.0	0.6809598064648499	0.006849619400399188	1.9121581968819976	0.19816743808063994	1.405575704855643	0.7758936187478751	2.619751694753799	0.7207727973832255	0.21030122939197246	1.5811199082442788	0.2473447796158922	0.7835542288118625	0.298621733981696	1.393314286537949	0.3852562632633699	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	-100538.08597908629	0.0	0.0	-90.63084476178881	180.00320127434026
2257000	-100478.12791840892	150.39266799134833	-100628.52058640026	0.5133475948745908	7.412475311022791	13.63302546906224	0.26073789113966206	2.157307814499206	0.3669017015303998	0.12025526351892055	2.959402659790522	0.13539466952128237	0.2837333800791406	0.194437044934893	0.2336429598162587	0.28818661516970717	0.8224864547802944	0.43426176739107564	1.0	1.0	1.0	1.0	0.22495168053660833	0.10025805524356717	1.992964991391079	0.1741996766144988	0.504306149678653	0.9490138494236544	0.9254961831271195	0.3044771988856928	0.15699769414324075	0.13235724342045355	1.5187235030582387	0.031046480389408184	0.18295585620850152	0.3972142819114182	0.29480774835682844	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	9.0	-100538.26150232172	0.0	0.0	-90.25908407854517	173.25753049743264
2258000	-100474.22379503495	151.4255814858563	-100625.64937652081	0.49056418836366256	7.241446815152552	13.651931826089045	0.24836833991224927	2.161312704622056	0.3628968114075498	0.12025526351892055	2.959402659790522	0.14776422074869516	0.28291110401790426	0.194437044934893	0.2336429598162587	0.28900889123094353	0.905565095096039	0.43426176739107564	1.0	1.0	1.0	1.0	0.3355915732534616	0.9222584756143164	1.9938189847180845	3.4946796348255087	0.6268988866916492	1.595827517947849	1.9406058401685402	0.560105142946703	0.08523896638065319	0.1110260723428697	0.5209693678730305	0.06289159432114592	0.3236091131424808	0.3792236529968095	0.7199212293900475	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	-100538.93424400271	0.0	0.0	-86.71513251810916	175.59777067777296
2259000	-100474.85340665416	154.59544927690985	-100629.44885593107	0.49311037558066273	7.212739016631186	15.059671055505442	0.24836833991224927	2.161312704622056	0.3628968114075498	0.11272363826153935	2.9669342850479032	0.14776422074869516	0.28254580214723163	0.194437044934893	0.22935598354812545	0.2936611693697494	0.8800231583407898	0.43796846132778006	1.0	1.0	1.0	1.0	0.32695246493937563	0.8619977832833586	1.4965813382148427	0.44401503032713796	0.37902211108616346	1.7402508909549634	1.1810962943044916	1.4220517067848095	0.3386052796169429	0.40666378512590023	0.9755313615113969	0.07216561478042428	0.4014536049727944	0.2385649098103225	0.2746361765358422	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	-100541.57568775918	0.0	0.0	-87.87316817188687	176.1406628865999
2260000	-100477.90102954052	144.67645495958507	-100622.5774845001	0.5009450655622177	7.286950524652137	15.092300362672596	0.2427284746608193	2.178568000522495	0.3628968114075498	0.11272363826153935	2.955318854398894	0.14776422074869516	0.28254580214723163	0.194437044934893	0.22935598354812545	0.2936611693697494	0.8400175493839144	0.44128805897563467	1.0	1.0	1.0	1.0	9.505129738439459	0.18443486722524324	1.3812936587190234	0.7319274026535089	0.42298235962907094	1.8947882040592041	1.139300777678521	0.41527881375613124	0.5778832207683064	0.22535534012179032	0.864332830198214	0.09859098150711863	0.169291338979616	0.4904895427232667	0.26592750407174853	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	-100533.93280021253	0.0	0.0	-88.64468428757097	175.01254787568533
2261000	-100486.32055201779	147.727489461279	-100634.04804147907	0.4825623844275043	7.056032152581061	16.125906497804518	0.2427284746608193	2.178568000522495	0.3628968114075498	0.11272363826153935	2.955318854398894	0.14776422074869516	0.28254580214723163	0.194437044934893	0.22935598354812545	0.2936611693697494	0.805826026300669	0.4328761608133101	1.0	1.0	1.0	1.0	2.590400827795103	0.07922811330281182	2.3851262095588868	1.0022828242339339	3.066536456772173	3.4350511981125487	2.2677851401345515	0.2444855562658881	1.631782133822853	0.17713714778457276	0.35280164444227147	0.07088055296771846	0.3030380706021485	0.33795385751615076	0.46956106702335687	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	7.0	-100544.54858695055	0.0	0.0	-89.49945452851311	178.1599284540579
2262000	-100487.51804323195	155.19709394706754	-100642.71513717901	0.4637836950953533	6.981427556348435	14.19066351227781	0.2427284746608193	2.187979330583393	0.3628968114075498	0.11272363826153935	2.945907524337996	0.14776422074869516	0.28254580214723163	0.19518037824870357	0.22861265023431487	0.2936611693697494	0.8279974165165062	0.44882737798110106	1.0	1.0	1.0	1.0	2.049062850717505	0.16891913759072463	1.1285371290791735	1.276829012902754	1.2777234583858037	0.6095934755220702	0.6498322827610002	0.65335837904305	0.7484983890004754	0.2839638974661064	0.8087534695761682	0.4167431231666145	0.5681329528160222	0.8294495743353598	0.9464078529907867	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	-100549.62269944268	0.0	0.0	-93.09243773632754	179.45025688108782
